consult	file	k	class	src	partner	p_before	p_after	dp	dlogit	dlogit_raw	flip	argmax_before	argmax_after
92	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Gideon's Defeat	0.391873	0.444450	0.052577	0.216323	0.230326	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	1	self_mana	Elite Vanguard	1	0.391873	0.395778	0.003905	0.016356	0.017238	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	pt	Elite Vanguard	Eager Cadet	0.391873	0.389081	0.002792	0.011732	0.012349	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	Strip Bare	0.391873	0.420015	0.028142	0.116733	0.123638	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	Scent of Jasmine	0.391873	0.323247	0.068626	0.299446	0.311343	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	Inheritance	0.391873	0.354997	0.036876	0.157701	0.164905	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	Swallow Whole	0.391873	0.474311	0.082438	0.336600	0.360830	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	Soul Snare	0.391873	0.374929	0.016944	0.071683	0.075240	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	You Cannot Pass!	0.391873	0.429369	0.037496	0.155019	0.164514	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	Burst of Energy	0.391873	0.397571	0.005698	0.023850	0.025145	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	type	Elite Vanguard	Gideon's Defeat	0.391873	0.444450	0.052577	0.216323	0.230326	0	SPELL	SPELL
92	7c_W0Base_p1.jsonl	2	self_mana	Elite Vanguard	2	0.391873	0.395778	0.003905	0.016356	0.017238	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	pt	Elite Vanguard	Eager Cadet	0.387516	0.388578	0.001061	0.004470	0.004737	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Strip Bare	0.387516	0.431100	0.043584	0.180400	0.192984	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Scent of Jasmine	0.387516	0.329459	0.058058	0.252870	0.264812	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Inheritance	0.387516	0.352014	0.035502	0.152432	0.160335	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Swallow Whole	0.387516	0.385540	0.001976	0.008333	0.008825	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Soul Snare	0.387516	0.369742	0.017775	0.075561	0.079764	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	You Cannot Pass!	0.387516	0.432931	0.045415	0.187862	0.201051	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Burst of Energy	0.387516	0.410723	0.023207	0.096787	0.103065	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	type	Elite Vanguard	Gideon's Defeat	0.387516	0.426000	0.038484	0.159575	0.170508	0	SPELL	SPELL
93	7c_W0Base_p1.jsonl	1	self_mana	Elite Vanguard	1	0.387516	0.390026	0.002510	0.010561	0.011196	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Story Seeker	0.376589	0.408090	0.031501	0.132185	0.140456	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Story Seeker	0.376589	0.396927	0.020338	0.085765	0.090913	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Story Seeker	0.376589	0.386956	0.010367	0.043925	0.046463	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Bishop's Soldier	0.376589	0.433883	0.057293	0.238023	0.254381	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Bishop's Soldier	0.376589	0.422725	0.046135	0.192452	0.205158	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Bishop's Soldier	0.376589	0.386956	0.010367	0.043925	0.046463	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Sun Sentinel	0.376589	0.391933	0.015344	0.064857	0.068677	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Sun Sentinel	0.376589	0.394008	0.017419	0.073554	0.077920	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Sun Sentinel	0.376589	0.373741	0.002849	0.012153	0.012820	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Head of Security	0.376589	0.412064	0.035474	0.148609	0.158046	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Head of Security	0.376589	0.405817	0.029228	0.122766	0.130384	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Head of Security	0.376589	0.381764	0.005175	0.021984	0.023229	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Agent of Atlas	0.376589	0.385392	0.008802	0.037324	0.039468	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Agent of Atlas	0.376589	0.400168	0.023579	0.099286	0.105318	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Agent of Atlas	0.376589	0.361908	0.014681	0.063041	0.066342	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Huatli's Snubhorn	0.376589	0.374777	0.001813	0.007729	0.008155	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Huatli's Snubhorn	0.376589	0.375675	0.000915	0.003899	0.004115	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Huatli's Snubhorn	0.376589	0.373741	0.002849	0.012153	0.012820	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Alabaster Host Sanctifier	0.376589	0.439338	0.062749	0.260202	0.278434	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Alabaster Host Sanctifier	0.376589	0.428870	0.052281	0.217587	0.232275	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Alabaster Host Sanctifier	0.376589	0.386956	0.010367	0.043925	0.046463	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Mesa Unicorn	0.376589	0.371076	0.005514	0.023555	0.024834	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Mesa Unicorn	0.376589	0.360494	0.016095	0.069171	0.072771	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Mesa Unicorn	0.376589	0.386956	0.010367	0.043925	0.046463	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	pt	Glory Seeker	Starfleet Crew	0.376589	0.365074	0.011516	0.049359	0.051976	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	pt	Glory Seeker	Kyoshi Warrior Guard	0.376589	0.387741	0.011152	0.047234	0.049971	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	pt	Glory Seeker	Squire	0.376589	0.378327	0.001737	0.007394	0.007807	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	cost	Glory Seeker	Pearled Unicorn	0.376589	0.334819	0.041771	0.182420	0.190952	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	Nahiri's Machinations	0.376589	0.276408	0.100182	0.458302	0.474659	1	SPELL	PASS
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	Bathe in Light	0.376589	0.324423	0.052167	0.229471	0.239729	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	Lumithread Field	0.376589	0.249791	0.126799	0.595680	0.614189	1	SPELL	PASS
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	Desperate Lunge	0.376589	0.363029	0.013561	0.058193	0.061253	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	Steadfastness	0.376589	0.332094	0.044495	0.194678	0.203677	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	Bovine Intervention	0.376589	0.382040	0.005451	0.023152	0.024465	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	True Identity	0.376589	0.280184	0.096405	0.439498	0.455482	0	SPELL	SPELL
97	7c_W0Base_p1.jsonl	1	type	Glory Seeker	Search for Dagger	0.376589	0.227340	0.149249	0.719342	0.739052	1	SPELL	PASS
97	7c_W0Base_p1.jsonl	1	self_mana	Glory Seeker	1	0.376589	0.378988	0.002398	0.010204	0.010775	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Pearled Unicorn	0.283839	0.277013	0.006826	0.033828	0.035212	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Those Who Serve	0.283839	0.373477	0.089638	0.408169	0.433980	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Armored Warhorse	0.283839	0.327411	0.043572	0.205580	0.216295	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Starfleet Crew	0.283839	0.305372	0.021534	0.103656	0.108539	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Kyoshi Warrior Guard	0.283839	0.324621	0.040782	0.192884	0.202813	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Promise of Tomorrow	0.283839	0.300954	0.017116	0.082742	0.086558	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Thorough Investigation	0.283839	0.216543	0.067296	0.360430	0.370775	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	We Ride at Dawn	0.283839	0.165072	0.118766	0.695462	0.709058	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Charge of the Mites	0.283839	0.245685	0.038153	0.196259	0.203013	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Phyrexian Unlife	0.283839	0.279820	0.004019	0.019855	0.020679	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Dauntless Onslaught	0.283839	0.284343	0.000504	0.002480	0.002585	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Sheer Drop	0.283839	0.367614	0.083775	0.383032	0.406692	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Healing Hands	0.283839	0.299420	0.015581	0.075438	0.078892	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	3	self_mana	Regal Unicorn	3	0.283839	0.286227	0.002388	0.011719	0.012222	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	pt	Regal Unicorn	Pearled Unicorn	0.283839	0.277013	0.006826	0.033828	0.035212	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	pt	Regal Unicorn	Those Who Serve	0.283839	0.373477	0.089638	0.408169	0.433980	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Armored Warhorse	0.283839	0.327411	0.043572	0.205580	0.216295	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Starfleet Crew	0.283839	0.305372	0.021534	0.103656	0.108539	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Kyoshi Warrior Guard	0.283839	0.324621	0.040782	0.192884	0.202813	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Promise of Tomorrow	0.283839	0.300954	0.017116	0.082742	0.086558	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Thorough Investigation	0.283839	0.216543	0.067296	0.360430	0.370775	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	We Ride at Dawn	0.283839	0.165072	0.118766	0.695462	0.709058	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Charge of the Mites	0.283839	0.245685	0.038153	0.196259	0.203013	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Phyrexian Unlife	0.283839	0.279820	0.004019	0.019855	0.020679	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Dauntless Onslaught	0.283839	0.284343	0.000504	0.002480	0.002585	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Sheer Drop	0.283839	0.367614	0.083775	0.383032	0.406692	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Healing Hands	0.283839	0.299420	0.015581	0.075438	0.078892	0	SPELL	SPELL
101	7c_W0Base_p1.jsonl	4	self_mana	Regal Unicorn	4	0.283839	0.286227	0.002388	0.011719	0.012222	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	text	Foot Soldiers	Makindi Griffin	0.264146	0.332236	0.068090	0.326441	0.348493	1	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	text_emb	Foot Soldiers	Makindi Griffin	0.264146	0.336401	0.072255	0.345158	0.368867	1	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	text_kw	Foot Soldiers	Makindi Griffin	0.264146	0.261051	0.003094	0.015978	0.016764	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	pt	Foot Soldiers	Dutiful Servants	0.264146	0.339588	0.075442	0.359399	0.384401	1	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	pt	Foot Soldiers	Ironclad Krovod	0.264146	0.307048	0.042902	0.210575	0.223383	1	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	cost	Foot Soldiers	Those Who Serve	0.264146	0.348563	0.084418	0.399172	0.427934	1	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Crack in Time	0.264146	0.255249	0.008896	0.046277	0.048485	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Allied Reinforcements	0.264146	0.222993	0.041152	0.223775	0.232727	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Frantic Salvage	0.264146	0.333768	0.069623	0.333342	0.356000	1	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Replenish	0.264146	0.278769	0.014623	0.073954	0.077914	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Circle of Solace	0.264146	0.178766	0.085380	0.500200	0.515220	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Veiled Ascension	0.264146	0.175266	0.088880	0.524227	0.539572	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Abuna's Chant	0.264146	0.260430	0.003715	0.019202	0.020143	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Conclave Tribunal	0.264146	0.238302	0.025844	0.137479	0.143476	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	1	self_mana	Foot Soldiers	1	0.264146	0.267327	0.003181	0.016303	0.017129	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	pt	Regal Unicorn	Pearled Unicorn	0.291896	0.286102	0.005794	0.028197	0.029848	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	pt	Regal Unicorn	Those Who Serve	0.291896	0.361880	0.069984	0.318981	0.344206	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Armored Warhorse	0.291896	0.307240	0.015344	0.073140	0.077825	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Starfleet Crew	0.291896	0.304514	0.012618	0.060299	0.064118	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Kyoshi Warrior Guard	0.291896	0.262332	0.029564	0.147691	0.155450	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Promise of Tomorrow	0.291896	0.254062	0.037834	0.190869	0.200506	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Thorough Investigation	0.291896	0.182569	0.109327	0.612845	0.633524	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	We Ride at Dawn	0.291896	0.137985	0.153911	0.945933	0.969001	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Charge of the Mites	0.291896	0.193234	0.098662	0.542939	0.562552	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Phyrexian Unlife	0.291896	0.215435	0.076461	0.406275	0.423023	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Dauntless Onslaught	0.291896	0.248810	0.043086	0.218774	0.229538	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Sheer Drop	0.291896	0.355443	0.063547	0.290997	0.313475	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Healing Hands	0.291896	0.277993	0.013903	0.068246	0.072101	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	2	self_mana	Regal Unicorn	2	0.291896	0.288293	0.003603	0.017493	0.018527	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Pearled Unicorn	0.291896	0.286102	0.005794	0.028197	0.029848	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Those Who Serve	0.291896	0.361880	0.069984	0.318981	0.344206	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Armored Warhorse	0.291896	0.307240	0.015344	0.073140	0.077825	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Starfleet Crew	0.291896	0.304514	0.012618	0.060299	0.064118	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Kyoshi Warrior Guard	0.291896	0.262332	0.029564	0.147691	0.155450	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Promise of Tomorrow	0.291896	0.254062	0.037834	0.190869	0.200506	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Thorough Investigation	0.291896	0.182569	0.109327	0.612845	0.633524	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	We Ride at Dawn	0.291896	0.137985	0.153911	0.945933	0.969001	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Charge of the Mites	0.291896	0.193234	0.098662	0.542939	0.562552	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Phyrexian Unlife	0.291896	0.215435	0.076461	0.406275	0.423023	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Dauntless Onslaught	0.291896	0.248810	0.043086	0.218774	0.229538	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Sheer Drop	0.291896	0.355443	0.063547	0.290997	0.313475	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Healing Hands	0.291896	0.277993	0.013903	0.068246	0.072101	0	SPELL	SPELL
102	7c_W0Base_p1.jsonl	3	self_mana	Regal Unicorn	3	0.291896	0.288293	0.003603	0.017493	0.018527	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Pearled Unicorn	0.286680	0.279202	0.007478	0.036859	0.038456	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Those Who Serve	0.286680	0.375244	0.088565	0.401781	0.428337	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Armored Warhorse	0.286680	0.330171	0.043491	0.204154	0.215373	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Starfleet Crew	0.286680	0.308564	0.021884	0.104722	0.109948	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Kyoshi Warrior Guard	0.286680	0.326078	0.039398	0.185587	0.195606	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Promise of Tomorrow	0.286680	0.303317	0.016637	0.080011	0.083908	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Thorough Investigation	0.286680	0.219207	0.067473	0.358728	0.369792	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	We Ride at Dawn	0.286680	0.165487	0.121193	0.706392	0.721183	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Charge of the Mites	0.286680	0.247412	0.039268	0.200899	0.208241	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Phyrexian Unlife	0.286680	0.283438	0.003241	0.015905	0.016609	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Dauntless Onslaught	0.286680	0.286045	0.000635	0.003108	0.003247	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Sheer Drop	0.286680	0.371162	0.084482	0.384328	0.409329	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Healing Hands	0.286680	0.305589	0.018910	0.090744	0.095210	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	3	self_mana	Regal Unicorn	3	0.286680	0.284277	0.002403	0.011782	0.012306	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	pt	Regal Unicorn	Pearled Unicorn	0.286680	0.279202	0.007478	0.036859	0.038456	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	pt	Regal Unicorn	Those Who Serve	0.286680	0.375244	0.088565	0.401781	0.428337	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Armored Warhorse	0.286680	0.330171	0.043491	0.204154	0.215373	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Starfleet Crew	0.286680	0.308564	0.021884	0.104722	0.109948	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Kyoshi Warrior Guard	0.286680	0.326078	0.039398	0.185587	0.195606	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Promise of Tomorrow	0.286680	0.303317	0.016637	0.080011	0.083908	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Thorough Investigation	0.286680	0.219207	0.067473	0.358728	0.369792	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	We Ride at Dawn	0.286680	0.165487	0.121193	0.706392	0.721183	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Charge of the Mites	0.286680	0.247412	0.039268	0.200899	0.208241	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Phyrexian Unlife	0.286680	0.283438	0.003241	0.015905	0.016609	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Dauntless Onslaught	0.286680	0.286045	0.000635	0.003108	0.003247	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Sheer Drop	0.286680	0.371162	0.084482	0.384328	0.409329	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Healing Hands	0.286680	0.305589	0.018910	0.090744	0.095210	0	SPELL	SPELL
105	7c_W0Base_p1.jsonl	4	self_mana	Regal Unicorn	4	0.286680	0.284277	0.002403	0.011782	0.012306	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	pt	Regal Unicorn	Pearled Unicorn	0.399099	0.391649	0.007450	0.031165	0.033081	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	pt	Regal Unicorn	Those Who Serve	0.399099	0.476247	0.077148	0.314136	0.340031	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	cost	Regal Unicorn	Armored Warhorse	0.399099	0.416344	0.017244	0.071418	0.076217	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	cost	Regal Unicorn	Starfleet Crew	0.399099	0.413537	0.014437	0.059855	0.063837	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	cost	Regal Unicorn	Kyoshi Warrior Guard	0.399099	0.362702	0.036397	0.154437	0.162947	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Promise of Tomorrow	0.399099	0.353850	0.045250	0.192940	0.203210	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Thorough Investigation	0.399099	0.264550	0.134550	0.613236	0.635287	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	We Ride at Dawn	0.399099	0.202819	0.196281	0.959551	0.984357	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Charge of the Mites	0.399099	0.277762	0.121338	0.546372	0.567312	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Phyrexian Unlife	0.399099	0.308028	0.091072	0.400138	0.417741	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Dauntless Onslaught	0.399099	0.346423	0.052677	0.225582	0.237239	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Sheer Drop	0.399099	0.470708	0.071609	0.291917	0.315545	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Healing Hands	0.399099	0.385869	0.013230	0.055491	0.058830	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	1	self_mana	Regal Unicorn	1	0.399099	0.394954	0.004145	0.017316	0.018394	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	pt	Regal Unicorn	Pearled Unicorn	0.399099	0.391649	0.007450	0.031165	0.033081	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	pt	Regal Unicorn	Those Who Serve	0.399099	0.476247	0.077148	0.314136	0.340031	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Armored Warhorse	0.399099	0.416344	0.017244	0.071418	0.076217	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Starfleet Crew	0.399099	0.413537	0.014437	0.059855	0.063837	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Kyoshi Warrior Guard	0.399099	0.362702	0.036397	0.154437	0.162947	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Promise of Tomorrow	0.399099	0.353850	0.045250	0.192940	0.203210	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Thorough Investigation	0.399099	0.264550	0.134550	0.613236	0.635287	0	SPELL	SPELL
106	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	We Ride at Dawn	0.399099	0.202819	0.196281	0.959551	0.984357	0	SPELL	SPELL
